filing_amount,employee_count,filing_frequency_per_year,amount_change_pct,days_between_filings,same_tin_filing_count,is_round_amount,is_anomaly,anomaly_type
767559.0,91,12,13.107662285810676,26,1,0,0,normal
4403777.0,63,11,19.183229196421493,33,1,0,0,normal
233500.0,17,12,42.43969936727335,33,1,0,0,normal
1355154.0,61,12,35.71314456462021,30,1,0,0,normal
286990.0,3606,25,-67.45631323315371,0,6,0,1,tin_reuse
629826.0,62,13,-23.742989165501278,29,1,0,0,normal
676446.0,2539,0,1135.899290837097,856,8,0,1,ghost_employee
1105693.0,21,15,31.866135026589497,31,1,0,0,normal
2008112.0,31,14,-11.352285019158394,31,1,0,0,normal
2289496.0,59,12,-5.088526101770448,26,1,0,0,normal
906394000.0,2162,0,1279.6579918191965,0,7,1,1,sudden_zero_filing
654168.0,80,15,-10.359181561868258,33,1,0,0,normal
2673658.0,15,13,-14.152214117358843,27,1,0,0,normal
4945324.0,28,10,23.14495027706908,31,1,0,0,normal
671006.0,56,15,-1.2289273164009984,33,1,0,0,normal
1298294.0,66,13,27.291614357210648,35,1,0,0,normal
1502897.0,66,12,-2.0274979749005766,33,1,0,0,normal
2594332.0,80,15,40.350445124816375,32,1,0,0,normal
1306690.0,13,12,39.90390992092611,26,1,0,0,normal
6546840.0,38,13,-24.63708898585665,34,1,0,0,normal
0.0,2345,0,-60.52112423716265,0,8,0,1,duplicate_filing
1464423.0,51,13,11.617954883958703,31,1,0,0,normal
2169272.0,78,14,12.012319744628812,27,1,0,0,normal
268556000.0,0,25,1873.7942443021798,0,2,1,1,amount_spike
12153774.0,48,10,49.87626898678678,28,1,0,0,normal
401498.0,73,12,18.015119656063582,32,1,0,0,normal
581923.0,81,14,3.4065013306627705,26,1,0,0,normal
1562807.0,81,15,15.37858138357808,34,1,0,0,normal
726276.0,41,11,11.720664475508109,31,1,0,0,normal
1026428.0,19,15,30.084018449663176,32,1,0,0,normal
955615.0,15,15,45.202838097447724,28,1,0,0,normal
2004034.0,52,10,49.440372753586814,28,1,0,0,normal
266787.0,95,11,44.76026932307572,33,1,0,0,normal
2313744.0,39,14,35.84853639301136,35,1,0,0,normal
1773993.0,47,11,48.388834553813666,26,1,0,0,normal
8380425.0,7,10,11.584282973982411,30,1,0,0,normal
96953.0,7,10,39.41199372730853,29,1,0,0,normal
293218.0,0,31,1584.2527886657049,0,4,0,1,sudden_zero_filing
820888.0,4451,0,-99.0,0,7,0,1,sudden_zero_filing
217493.0,14,13,-19.13712352768804,29,1,0,0,normal
296312.0,91,12,41.47051577979015,32,1,0,0,normal
8351892.0,94,13,24.708513359684652,31,1,0,0,normal
519558.0,36,15,-25.170605383850653,29,1,0,0,normal
3400750.0,80,13,25.92765369646169,35,1,0,0,normal
1894907.0,51,11,8.513875658456065,29,1,0,0,normal
115778.0,55,12,44.08133786327768,33,1,0,0,normal
1146522.0,65,13,-16.96729073769309,28,1,0,0,normal
940543.0,97,13,6.999186930971987,35,1,0,0,normal
1253915.0,23,10,16.017771119315675,34,1,0,0,normal
3861997.0,84,14,33.01851337336839,32,1,0,0,normal
2726406.0,1,15,39.01348099238193,32,1,0,0,normal
12891.0,22,15,5.084326015365697,31,1,0,0,normal
2677857.0,40,12,-15.356917117563027,33,1,0,0,normal
695603.0,26,10,25.951610785337287,25,1,0,0,normal
1585349.0,65,15,30.377156162254558,31,1,0,0,normal
6835576.0,55,12,36.679559686204726,29,1,0,0,normal
193528.0,98,14,3.1689128534783535,35,1,0,0,normal
3579058.0,77,15,10.896206788161685,29,1,0,0,normal
439881.0,23,10,-13.238376544893676,34,1,0,0,normal
959913.0,52,14,7.664672747632125,35,1,0,0,normal
1281408.0,48,15,33.402873570393936,33,1,0,0,normal
3922503.0,42,13,26.413878615886837,31,1,0,0,normal
492523.0,75,11,-9.147128613446391,31,1,0,0,normal
46461.0,65,10,-12.200024647136978,27,1,0,0,normal
7686111.0,48,10,-9.305263712391216,27,1,0,0,normal
1009227.0,97,11,25.377150057405906,30,1,0,0,normal
16056.0,36,12,-0.41054489153643914,35,1,0,0,normal
539010.0,37,14,-17.944644296469328,31,1,0,0,normal
324451.0,85,12,9.304973148341837,31,1,0,0,normal
711642.0,986,0,-72.34796874609768,940,4,0,1,round_number_fraud
315121.0,3687,0,-57.294997696258896,0,3,0,1,duplicate_filing
2587950.0,68,13,35.514948028070734,33,1,0,0,normal
1614586.0,52,14,16.46824228222585,33,1,0,0,normal
1447856.0,58,11,14.58301655682994,31,1,0,0,normal
226276.0,49,12,-15.556981120838005,27,1,0,0,normal
85705.0,82,14,36.70478207519069,35,1,0,0,normal
1317554.0,63,11,28.620381731869543,30,1,0,0,normal
1743879.0,67,10,0.15204545378321654,33,1,0,0,normal
4934447.0,52,10,23.35152816591887,28,1,0,0,normal
398407.0,100,14,27.975938529294055,25,1,0,0,normal
1256117.0,93,11,2.666053570905987,35,1,0,0,normal
1539742.0,8,13,2.332734132031682,32,1,0,0,normal
1184968.0,100,14,38.269952781981615,32,1,0,0,normal
529927.0,78,13,-23.981117288604736,26,1,0,0,normal
102940.0,84,14,5.027815261345893,31,1,0,0,normal
3105961.0,73,11,-12.62334940850674,30,1,0,0,normal
1340705.0,6,15,3.9572978960466827,29,1,0,0,normal
259650.0,91,11,-10.670997410162848,29,1,0,0,normal
2371307.0,64,11,1.1625703276300499,26,1,0,0,normal
649705.0,78,10,19.128905258489333,31,1,0,0,normal
179073.0,19,14,-5.9083402029047605,31,1,0,0,normal
916150.0,61,11,-8.847306092317957,31,1,0,0,normal
1839675.0,45,13,31.238309828891396,31,1,0,0,normal
1492142.0,5,10,7.205969774646334,33,1,0,0,normal
2464571.0,30,14,21.866883463889152,30,1,0,0,normal
4138345.0,2,10,16.315392626473752,34,1,0,0,normal
1129805.0,88,15,15.47547767224701,29,1,0,0,normal
4193054.0,41,15,-28.686701697244416,30,1,0,0,normal
654708000.0,2330,47,-99.0,0,5,1,1,ghost_employee
1937929.0,51,10,27.265228665768277,32,1,0,0,normal
5013290.0,78,15,5.570369038894526,27,1,0,0,normal
314871.0,55,12,39.620321337849376,31,1,0,0,normal
186731.0,42,11,-11.04458394658371,25,1,0,0,normal
109998000.0,990,37,-59.21384250292989,0,8,1,1,duplicate_filing
88940.0,41,10,-9.828488017114942,28,1,0,0,normal
957507.0,77,15,-29.21843342958929,31,1,0,0,normal
4133176.0,20,10,9.836723412299719,25,1,0,0,normal
792493.0,1162,35,-73.42868852616293,0,8,0,1,duplicate_filing
777853.0,56,12,-15.381010644359803,27,1,0,0,normal
733970.0,69,14,-5.268729758477228,26,1,0,0,normal
3245914.0,74,14,-0.1104005241667565,26,1,0,0,normal
1038417.0,77,11,-13.311238325975083,25,1,0,0,normal
174887.0,56,14,-3.828186638797959,25,1,0,0,normal
869188.0,85,15,31.11008550843883,34,1,0,0,normal
144772.0,56,11,2.8962039372027277,26,1,0,0,normal
141644.0,18,14,38.127590706755015,29,1,0,0,normal
0.0,703,0,-99.0,0,6,0,1,round_number_fraud
14222637.0,67,14,18.199761365479688,34,1,0,0,normal
1020097.0,65,14,46.941757165893904,28,1,0,0,normal
268384000.0,0,40,571.0022224532653,0,7,1,1,sudden_zero_filing
234793000.0,4975,47,-61.60219953900321,469,4,1,1,tin_reuse
1813967.0,31,14,45.50105389382861,31,1,0,0,normal
745910.0,9,14,31.66154991790465,32,1,0,0,normal
5708424.0,88,12,-9.720985585243682,32,1,0,0,normal
1287034.0,44,13,0.4450357873293527,28,1,0,0,normal
0.0,3029,44,1807.4078050412134,0,4,0,1,sudden_zero_filing
665538000.0,952,24,-99.0,781,5,1,1,duplicate_filing
1553630.0,74,11,36.08639824654239,32,1,0,0,normal
6854837.0,75,10,44.139722348356656,29,1,0,0,normal
521725.0,20,14,37.46654963110386,25,1,0,0,normal
797883.0,20,10,25.512487763608,34,1,0,0,normal
5376882.0,3,14,-20.02004502600041,27,1,0,0,normal
4749986.0,35,13,-24.300295764635578,29,1,0,0,normal
2261410.0,30,11,-23.547223746352948,26,1,0,0,normal
1749230.0,17,13,21.842790494281807,35,1,0,0,normal
1337027.0,25,15,44.544389577040306,26,1,0,0,normal
5937568.0,32,10,18.96571749820899,33,1,0,0,normal
11438053.0,48,11,-10.0087556297966,33,1,0,0,normal
3182586.0,27,12,0.8701540332244235,28,1,0,0,normal
408542.0,57,12,20.645920725709075,30,1,0,0,normal
1043055.0,71,13,3.114519572503724,33,1,0,0,normal
0.0,0,46,-99.0,0,4,0,1,sudden_zero_filing
941919.0,7,10,38.259222694617904,29,1,0,0,normal
1578326.0,89,15,34.38037036183877,30,1,0,0,normal
235297.0,82,10,46.91029517703389,32,1,0,0,normal
4844317.0,36,14,44.111868574612714,26,1,0,0,normal
4249080.0,67,10,-2.1957566322649242,35,1,0,0,normal
3675807.0,38,12,4.214868787731447,26,1,0,0,normal
2154817.0,44,12,-21.15826341262812,26,1,0,0,normal
0.0,3740,37,-56.4868743761549,0,8,0,1,duplicate_filing
2320240.0,29,13,44.49286508719473,32,1,0,0,normal
904379.0,80,12,19.462699055389585,25,1,0,0,normal
529183.0,37,11,-11.360654894075132,33,1,0,0,normal
262905000.0,4680,0,-99.0,0,6,1,1,duplicate_filing
1044681.0,92,12,12.999716961667438,25,1,0,0,normal
2797579.0,26,10,22.660854673843012,26,1,0,0,normal
170756.0,26,12,4.4778717241780015,26,1,0,0,normal
4550157.0,21,13,10.540452176052042,32,1,0,0,normal
742634.0,74,11,5.649169785267574,27,1,0,0,normal
1948295.0,96,10,8.606883742603287,31,1,0,0,normal
0.0,1893,40,-99.0,0,3,0,1,sudden_zero_filing
2792822.0,90,15,24.464388785111026,29,1,0,0,normal
376700000.0,2099,28,-99.0,749,5,1,1,duplicate_filing
3331594.0,8,13,-20.023572142847918,28,1,0,0,normal
619093.0,43,10,-23.093611892438712,25,1,0,0,normal
614106.0,41,10,16.802231012524082,35,1,0,0,normal
230680.0,17,14,46.655190844530196,28,1,0,0,normal
588305.0,9,13,37.59177969295099,26,1,0,0,normal
108285.0,84,15,0.45074358696923156,34,1,0,0,normal
735634.0,42,11,49.94644298878042,32,1,0,0,normal
870170.0,23,10,-22.290116656423624,30,1,0,0,normal
211028.0,56,15,-21.26591123366395,35,1,0,0,normal
10154258.0,45,13,-11.767978556281868,32,1,0,0,normal
7143527.0,35,10,27.906639944965896,26,1,0,0,normal
158806.0,63,14,-24.496086230515655,34,1,0,0,normal
0.0,2950,27,-77.04086021786021,767,6,0,1,tin_reuse
1574546.0,28,13,13.923566363026197,32,1,0,0,normal
1011893.0,93,10,37.5923108273406,33,1,0,0,normal
0.0,3634,0,1786.3931596472883,0,5,0,1,ghost_employee
3108968.0,93,13,-7.962113469397359,30,1,0,0,normal
0.0,2643,0,-61.55978015491856,485,3,0,1,tin_reuse
67882.0,64,15,35.93096934414814,28,1,0,0,normal
308647.0,59,11,-16.693790431780393,32,1,0,0,normal
1122761.0,42,10,-9.062413077861919,28,1,0,0,normal
2103869.0,6,12,16.8110269594628,29,1,0,0,normal
892096.0,42,11,-16.855585921809393,35,1,0,0,normal
612686.0,27,10,47.22657668221356,30,1,0,0,normal
6518149.0,73,13,41.09008979191418,29,1,0,0,normal
213069.0,87,15,-2.262389177469572,34,1,0,0,normal
711892.0,54,10,20.67645035972876,25,1,0,0,normal
1893542.0,80,15,6.671329233846173,32,1,0,0,normal
32266.0,41,10,-9.330790844723495,28,1,0,0,normal
811222.0,0,37,-58.484438646722886,560,4,0,1,duplicate_filing
390709.0,6,10,3.019147591093663,33,1,0,0,normal
1722157.0,24,11,-14.85285668334451,29,1,0,0,normal
3816769.0,78,14,-14.989862717525373,35,1,0,0,normal
5158643.0,39,12,40.08059317153334,33,1,0,0,normal
348281.0,9,15,8.606982993322902,32,1,0,0,normal
1825093.0,80,13,6.673625919442173,31,1,0,0,normal
225469.0,66,14,23.855422668053038,34,1,0,0,normal
10705256.0,26,14,-14.949013931657182,32,1,0,0,normal
862529.0,59,10,-13.185941529104504,25,1,0,0,normal
320604.0,4725,0,-99.0,0,4,0,1,amount_spike
1442119.0,43,12,24.071804747290635,30,1,0,0,normal
1220523.0,73,14,12.110208101371512,35,1,0,0,normal
1116594.0,67,11,14.954221065720219,27,1,0,0,normal
939310.0,37,11,-27.12657056852752,28,1,0,0,normal
2347525.0,97,12,-16.169655940251005,26,1,0,0,normal
1357423.0,88,12,33.18027638183609,31,1,0,0,normal
52962.0,56,14,27.900586470370932,35,1,0,0,normal
2505756.0,20,15,-9.53955860721149,26,1,0,0,normal
1301857.0,42,13,41.31706780517027,25,1,0,0,normal
2194045.0,10,10,34.06573189099905,25,1,0,0,normal
4427366.0,92,11,-13.22811330430028,30,1,0,0,normal
235463.0,13,13,17.70494968415767,28,1,0,0,normal
342798.0,46,12,-22.10226877823039,27,1,0,0,normal
1062840.0,30,15,-19.355280153477075,27,1,0,0,normal
0.0,0,32,-99.0,956,5,0,1,ghost_employee
3329362.0,99,10,24.319523647223917,35,1,0,0,normal
1870287.0,27,11,3.8173648933963378,29,1,0,0,normal
4746788.0,91,15,1.4595414341533015,30,1,0,0,normal
635911.0,79,15,-26.750168676600907,28,1,0,0,normal
3466992.0,73,15,-14.9378251513515,25,1,0,0,normal
3841315.0,57,10,15.405770215387449,28,1,0,0,normal
2439419.0,13,12,-6.5373818035516535,30,1,0,0,normal
6833818.0,72,15,7.543754838132841,35,1,0,0,normal
1998519.0,1,11,40.30737353281256,30,1,0,0,normal
54289.0,87,14,-11.382145872984523,34,1,0,0,normal
1923856.0,56,14,18.562721001039876,26,1,0,0,normal
943864.0,62,15,14.854620955363941,32,1,0,0,normal
9476092.0,73,14,18.536249140626417,28,1,0,0,normal
6029660.0,73,15,-20.133463211705607,35,1,0,0,normal
1660888.0,88,13,-8.170186049475447,26,1,0,0,normal
6615504.0,11,14,25.67475716003223,25,1,0,0,normal
181940000.0,3177,30,816.1136694241651,0,3,1,1,ghost_employee
3384137.0,78,13,2.672066070314038,31,1,0,0,normal
3323974.0,69,12,35.0765672560557,29,1,0,0,normal
196192.0,21,10,-25.250175766711944,35,1,0,0,normal
885557.0,97,10,-5.624269425407952,34,1,0,0,normal
1248522.0,79,13,28.724748709000437,35,1,0,0,normal
2775017.0,11,10,-2.806944040258781,32,1,0,0,normal
2185427.0,27,15,-25.59736430747065,35,1,0,0,normal
1245890.0,74,13,-26.68067958520374,35,1,0,0,normal
1736523.0,43,14,0.6435308514980704,32,1,0,0,normal
8968364.0,67,12,-13.695192184537266,27,1,0,0,normal
616930.0,36,12,-16.634546672232815,26,1,0,0,normal
2466539.0,71,13,-26.37009416564588,27,1,0,0,normal
2874824.0,97,14,41.6304299307933,26,1,0,0,normal
2302215.0,7,15,15.939741654873757,34,1,0,0,normal
772421.0,39,15,-21.693736736887523,25,1,0,0,normal
132866.0,45,10,23.218674706931857,28,1,0,0,normal
1314774.0,35,15,-17.076188939645284,34,1,0,0,normal
4801022.0,54,12,-24.22694630085698,27,1,0,0,normal
1071824.0,58,11,-4.378508512920362,29,1,0,0,normal
2413692.0,95,11,-7.169559991018801,28,1,0,0,normal
2583975.0,2,12,-19.88054260402628,25,1,0,0,normal
184729.0,37,15,20.328241155413806,27,1,0,0,normal
551756.0,74,15,26.144521130636875,31,1,0,0,normal
833230.0,81,11,6.176342841082544,31,1,0,0,normal
399423.0,73,10,13.846733956048645,33,1,0,0,normal
375994000.0,0,0,-63.893093458013595,0,3,1,1,amount_spike
628227000.0,2522,27,-99.0,0,2,1,1,duplicate_filing
300688.0,45,11,-10.860480368818273,34,1,0,0,normal
1525943.0,7,12,41.84965470264606,28,1,0,0,normal
1312467.0,45,14,6.860708105606442,30,1,0,0,normal
190761.0,18,10,24.772124954976036,30,1,0,0,normal
525375.0,1,11,43.99673752111124,27,1,0,0,normal
975122.0,54,12,5.603147604163681,29,1,0,0,normal
149021.0,31,10,43.837597429989415,30,1,0,0,normal
648559.0,0,28,-99.0,0,2,0,1,duplicate_filing
3597794.0,4,11,21.36248347948723,35,1,0,0,normal
2361552.0,16,11,-23.9140645529133,31,1,0,0,normal
446276.0,91,13,4.568239746176815,26,1,0,0,normal
740918.0,91,11,-3.7039714554134378,29,1,0,0,normal
416072.0,97,15,-19.146195523414995,27,1,0,0,normal
2332721.0,40,14,22.79590566217579,27,1,0,0,normal
1820636.0,98,14,15.450087911919354,29,1,0,0,normal
1052863.0,57,13,-4.777267247568922,28,1,0,0,normal
510018.0,23,10,23.52205908741005,32,1,0,0,normal
448806000.0,0,0,-51.64227304161554,478,4,1,1,sudden_zero_filing
0.0,568,0,-99.0,0,7,0,1,ghost_employee
254396.0,14,10,24.06091710701675,27,1,0,0,normal
1868790.0,51,11,35.69065268550807,31,1,0,0,normal
375760.0,20,15,-24.068789370359553,31,1,0,0,normal
616269.0,41,12,-13.784065611648721,32,1,0,0,normal
2097529.0,99,13,18.896173808722914,31,1,0,0,normal
739926.0,62,15,38.44062920033751,27,1,0,0,normal
1452361.0,91,11,-29.618684117604815,26,1,0,0,normal
471655.0,17,13,19.203926786709175,33,1,0,0,normal
5774638.0,71,11,34.94268840231554,32,1,0,0,normal
954999000.0,1488,26,1785.088914665367,953,2,1,1,sudden_zero_filing
1241114.0,55,10,47.973739752655234,25,1,0,0,normal
1583699.0,75,12,47.97470491591015,27,1,0,0,normal
3429927.0,66,11,37.25426564078964,33,1,0,0,normal
761964.0,52,10,-5.452073348357143,26,1,0,0,normal
1677624.0,49,13,-24.405198292485338,30,1,0,0,normal
1948583.0,25,11,28.537440501062505,32,1,0,0,normal
104127.0,71,14,-3.2009602803852673,25,1,0,0,normal
40090.0,8,15,40.27611837999177,28,1,0,0,normal
2770149.0,62,15,36.95580054410733,26,1,0,0,normal
291102.0,0,40,-55.02805709900926,0,6,0,1,tin_reuse
7995548.0,5,13,-17.803985984821537,28,1,0,0,normal
0.0,0,42,601.4285285647649,996,8,0,1,amount_spike
5045240.0,32,14,35.89650431955124,32,1,0,0,normal
1166084.0,60,13,48.422061465746935,33,1,0,0,normal
574365.0,1,15,14.108780452177506,29,1,0,0,normal
1808654.0,50,13,-3.6772393560100696,29,1,0,0,normal
612800.0,66,13,-2.8953764083926643,29,1,0,0,normal
4583244.0,20,10,0.5699280070282953,26,1,0,0,normal
2265542.0,72,15,-6.099058503217549,34,1,0,0,normal
273321.0,65,15,5.123431170716515,25,1,0,0,normal
1794017.0,11,10,-13.321104043664374,25,1,0,0,normal
552610.0,83,11,16.800956797385417,29,1,0,0,normal
1741207.0,71,10,30.383805030534667,26,1,0,0,normal
2014644.0,76,13,-10.065310065255638,28,1,0,0,normal
996136000.0,0,33,-99.0,0,6,1,1,ghost_employee
2110163.0,1,11,26.492817115833375,29,1,0,0,normal
2108846.0,98,10,33.6949031258126,31,1,0,0,normal
632712000.0,1965,25,-76.56021380176165,0,3,1,1,duplicate_filing
229109.0,63,10,48.31446701300894,30,1,0,0,normal
2195644.0,10,10,-10.56808264503993,31,1,0,0,normal
395259.0,94,12,18.07837502226335,26,1,0,0,normal
285373.0,69,11,12.11093863840265,26,1,0,0,normal
543847.0,64,14,-24.13829923075026,26,1,0,0,normal
3106429.0,36,15,4.698183781231712,33,1,0,0,normal
1313483.0,25,11,24.7702323857865,34,1,0,0,normal
897741.0,1327,40,-54.82826275413248,0,2,0,1,tin_reuse
119292.0,37,13,-26.348640840266036,28,1,0,0,normal
936285.0,44,15,32.83441400053945,31,1,0,0,normal
1437716.0,2,10,32.767289442231124,25,1,0,0,normal
3792432.0,89,11,-3.072266323090229,28,1,0,0,normal
1028684.0,49,13,-26.074823055947036,32,1,0,0,normal
516384.0,2749,40,-63.64154337122009,0,4,0,1,round_number_fraud
4578704.0,96,10,-2.1531731040253277,26,1,0,0,normal
0.0,0,0,-73.532868374794,480,8,0,1,sudden_zero_filing
755160.0,12,15,-5.9285838973728815,28,1,0,0,normal
609810.0,0,34,831.5974134987825,0,6,0,1,ghost_employee
1502903.0,94,14,-11.91374287203353,29,1,0,0,normal
136266.0,14,14,-0.8775591318074838,35,1,0,0,normal
139405000.0,0,0,-99.0,811,8,1,1,sudden_zero_filing
3191033.0,69,15,42.933698973348925,35,1,0,0,normal
5361065.0,67,13,-19.881730955284304,29,1,0,0,normal
5027466.0,10,14,-21.55239550199901,31,1,0,0,normal
1864539.0,29,12,-9.647092284689805,29,1,0,0,normal
495940000.0,4583,0,-99.0,600,3,1,1,ghost_employee
106840.0,2732,27,1603.4107174817234,0,2,0,1,round_number_fraud
2409667.0,50,13,49.092477455037184,33,1,0,0,normal
566213.0,57,11,-22.010383786227912,33,1,0,0,normal
3099952.0,74,11,37.38437852014586,33,1,0,0,normal
2603975.0,97,15,-25.919923301526335,29,1,0,0,normal
3029299.0,47,15,6.527753524990899,27,1,0,0,normal
774366.0,45,13,38.55484480073653,29,1,0,0,normal
383975000.0,1279,0,1956.7068451994176,439,2,1,1,duplicate_filing
722636.0,0,48,-65.28400958378317,590,3,0,1,sudden_zero_filing
4112060.0,18,12,6.834177029746662,26,1,0,0,normal
2495571.0,31,11,-2.222623305467735,34,1,0,0,normal
1450070.0,34,14,-26.226355528546847,33,1,0,0,normal
1412280.0,87,15,25.295864722552423,33,1,0,0,normal
434353.0,2,12,-13.667644095266269,27,1,0,0,normal
1857217.0,86,13,13.214891775635564,28,1,0,0,normal
4058063.0,89,15,-29.732338747651728,28,1,0,0,normal
1759046.0,73,11,-29.231897255718415,25,1,0,0,normal
107203.0,63,13,-2.4243786608309463,29,1,0,0,normal
5058267.0,85,14,22.91120578814204,25,1,0,0,normal
138143000.0,0,35,-78.88172566758689,447,6,1,1,ghost_employee
761171.0,556,0,-54.23770381480452,0,6,0,1,sudden_zero_filing
2935162.0,54,12,12.450470777854797,33,1,0,0,normal
295621.0,76,13,-23.638036600938577,28,1,0,0,normal
1187848.0,61,10,6.433308075175518,32,1,0,0,normal
1831246.0,92,15,15.643479053142727,29,1,0,0,normal
3117900.0,89,13,19.822652995150783,30,1,0,0,normal
2467323.0,81,14,6.9711094648455685,33,1,0,0,normal
194076.0,82,12,-22.296863979007362,27,1,0,0,normal
3582585.0,57,13,-27.164246224393995,25,1,0,0,normal
3275809.0,61,12,44.56156214354506,25,1,0,0,normal
365951.0,38,14,-23.57221869023259,33,1,0,0,normal
3452490.0,50,13,11.327592707236569,34,1,0,0,normal
3999384.0,13,11,40.97171221612723,26,1,0,0,normal
458542.0,60,10,5.059032989119814,29,1,0,0,normal
178269.0,22,10,-21.901405906224277,29,1,0,0,normal
3390820.0,69,12,-13.0564531373346,27,1,0,0,normal
2900110.0,10,12,-28.6679474753386,31,1,0,0,normal
1297784.0,56,15,28.212700603019854,30,1,0,0,normal
5244286.0,24,11,2.8440091986646294,27,1,0,0,normal
525560.0,7,14,22.8675541701722,25,1,0,0,normal
776937.0,38,12,1.741437706531677,33,1,0,0,normal
4673828.0,98,11,36.80800978114641,25,1,0,0,normal
1812146.0,38,14,0.962610579804803,31,1,0,0,normal
0.0,0,0,-58.36569914866942,912,5,0,1,duplicate_filing
151166.0,3,14,15.941497905388538,26,1,0,0,normal
293848000.0,1835,39,-78.2974213408011,0,6,1,1,tin_reuse
873863.0,3313,0,-99.0,0,4,0,1,duplicate_filing
3710851.0,99,13,24.393552087687667,25,1,0,0,normal
947999.0,58,11,9.749902113056294,31,1,0,0,normal
4323238.0,24,10,-16.898844174377103,32,1,0,0,normal
1689785.0,72,11,15.15609246523887,25,1,0,0,normal
1240461.0,16,15,-11.853780363756819,32,1,0,0,normal
2434070.0,4,15,6.511597147427118,25,1,0,0,normal
498074.0,94,12,11.553078282104146,34,1,0,0,normal
3002908.0,30,15,7.240680987338791,32,1,0,0,normal
1100985.0,61,14,43.9206315702062,31,1,0,0,normal
1586195.0,27,11,-7.817108561541424,29,1,0,0,normal
349702.0,84,14,18.34586471813418,33,1,0,0,normal
4379763.0,57,12,8.100429694785902,35,1,0,0,normal
1159708.0,45,14,-2.8990509052596103,32,1,0,0,normal
1013327.0,39,12,-22.979237570924198,34,1,0,0,normal
305946.0,73,11,-8.770844110298714,33,1,0,0,normal
3770669.0,79,15,14.759432645248452,30,1,0,0,normal
229951000.0,2202,0,-99.0,646,7,1,1,ghost_employee
603811000.0,4115,38,-62.47427811195564,0,3,1,1,ghost_employee
0.0,4573,42,-53.7534376062877,952,5,0,1,round_number_fraud
3063359.0,94,11,46.1309516484515,30,1,0,0,normal
71765.0,42,13,12.799043040218898,29,1,0,0,normal
321534.0,9,13,-13.260636769612653,31,1,0,0,normal
1525462.0,52,12,31.751917668155265,30,1,0,0,normal
294600.0,38,10,24.1326182238178,28,1,0,0,normal
277879.0,79,14,21.330937052818385,32,1,0,0,normal
1527064.0,94,13,22.874511187675125,31,1,0,0,normal
238679.0,82,12,4.936046503853035,31,1,0,0,normal
3068800.0,14,13,-28.87387764462,30,1,0,0,normal
1914264.0,60,10,-21.438624861391958,30,1,0,0,normal
4045753.0,24,13,-5.3406101001222055,27,1,0,0,normal
985010.0,48,12,-17.665912694764483,35,1,0,0,normal
1848071.0,92,13,14.89883032580471,28,1,0,0,normal
253758.0,70,11,-18.83410036225036,27,1,0,0,normal
4312048.0,92,10,-23.39664625268408,35,1,0,0,normal
153878000.0,0,25,-99.0,768,7,1,1,tin_reuse
695299.0,83,11,-18.025665545224374,27,1,0,0,normal
1874965.0,25,11,49.540004529022454,26,1,0,0,normal
3476709.0,31,13,1.2181601406022509,29,1,0,0,normal
582609.0,76,14,21.29077733155016,33,1,0,0,normal
1844697.0,97,13,-13.494841374034117,34,1,0,0,normal
1217182.0,41,14,-8.169852044017283,30,1,0,0,normal
1295616.0,83,11,7.299192579586595,35,1,0,0,normal
4934694.0,51,14,12.017684147722505,30,1,0,0,normal
7593996.0,93,10,18.15181199388769,31,1,0,0,normal
3366703.0,74,12,7.389679267679469,28,1,0,0,normal
3399740.0,19,13,-6.7188236680729645,30,1,0,0,normal
1528222.0,73,14,14.271180331528072,27,1,0,0,normal
633712.0,39,13,42.633711671139935,28,1,0,0,normal
0.0,0,38,1378.8643655814255,0,7,0,1,sudden_zero_filing
0.0,0,28,-99.0,432,4,0,1,amount_spike
2521095.0,86,12,-16.786393525454493,28,1,0,0,normal
12447.0,69,13,9.852701709333274,30,1,0,0,normal
0.0,0,0,-53.82895563595872,0,3,0,1,tin_reuse
6218074.0,69,12,3.776943249800837,35,1,0,0,normal
3006209.0,27,11,-12.538439640772125,28,1,0,0,normal
2191352.0,46,12,-10.583507152443737,31,1,0,0,normal
1322106.0,8,15,-1.5580090594402378,30,1,0,0,normal
170594.0,55,15,-7.790189527241694,30,1,0,0,normal
1907460.0,70,11,-18.91230865035336,28,1,0,0,normal
0.0,3414,0,1603.1724805021618,421,6,0,1,amount_spike
214846000.0,0,45,-99.0,590,4,1,1,tin_reuse
3418789.0,39,15,36.05778571935544,32,1,0,0,normal
1855067.0,57,10,-21.75171719160211,26,1,0,0,normal
2820802.0,54,14,36.705941251792936,28,1,0,0,normal
217466000.0,3099,31,-99.0,0,7,1,1,tin_reuse
820285000.0,3325,28,-99.0,0,8,1,1,tin_reuse
2019396.0,78,11,1.1095334921453244,27,1,0,0,normal
255694000.0,0,0,-67.57452996065359,714,2,1,1,tin_reuse
1971604.0,41,14,26.83288968831215,25,1,0,0,normal
2309422.0,15,14,35.733543279583415,35,1,0,0,normal
631485.0,96,15,49.60244936419895,28,1,0,0,normal
319909.0,75,12,33.05659891761533,27,1,0,0,normal
893521.0,0,0,1940.7989867492463,0,2,0,1,tin_reuse
291416.0,22,10,13.343376270793293,28,1,0,0,normal
900575.0,99,10,12.330965740232081,33,1,0,0,normal
0.0,0,33,-99.0,0,8,0,1,duplicate_filing
1345307.0,73,10,33.24357771406579,31,1,0,0,normal
2675269.0,66,14,20.366944508346585,33,1,0,0,normal
